part_number,part_description,category,file_name,memory_specification,encode_status,Product_id,product_id_validation
UCS-MR-X32G2RS-H,UCS-MR-X32G2RS-H 32GB DDR4-2666-MHz RDIMM/PC4-21300/dual rank/x4/1.2v,memory,c240m5-lff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2666"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24266612S1,Valid
UCS-MR-X32G2RSHM,UCS-MR-X32G2RSHM 32GB DDR4-2666-MHz RDIMM/dual rank/x4/1.2v. Micron only ,memory,c240m5-lff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2666"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24266612S1,Valid
UCS-MR-X32G2RSHS,UCS-MR-X32G2RSHS 32GB DDR4-2666-MHz RDIMM/dual rank/x4/1.2v. Samsung only,memory,c240m5-lff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2666"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24266612S1,Valid
UCS-MR-1X162RY-A,UCS-MR-1X162RY-A 16 GB DDR3-1600-MHz RDIMM/PC3-12800/2R/x4/1.35v 1.5/1.35 V12 ,memory,c240m3-sff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""1600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D3ER24160015S1,Valid
UCS-MR-1X162RZ-A,UCS-MR-1X162RZ-A 16 GB DDR3-1866-MHz RDIMM PC3-14900/2R/x4/ 1.5 V 2 ,memory,c240m3-sff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""1866"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D3ER24186615S1,Valid
UCS-MR-1X082RY-A,UCS-MR-1X082RY-A 8 GB DDR3-1600-MHz RDIMM/PC3-12800/2R/x4/1.35v 1.5/1.35 V12 ,memory,c240m3-sff-specsheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""1600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D3ER24160015S1,Valid
UCS-MR-1X041RX-A,UCS-MR-1X041RX-A 4 GB DDR3-1333-MHz RDIMM/PC3-10600/1R/x4/1.35V 1.35v 1 ,memory,c240m3-sff-specsheet.pdf,"{""capacity"": ""4GB"", ""speed"": ""1333"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,4D3ER14133315S1,Valid
UCS-MR-1X041RY-A,UCS-MR-1X041RY-A 4 GB DDR3-1600-MHz RDIMM/PC3-12800/1R/x4/1.35V 1.5/1.35 V 1 ,memory,c240m3-sff-specsheet.pdf,"{""capacity"": ""4GB"", ""speed"": ""1600"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,4D3ER14160015S1,Valid
UCS-MR-1X082RX-A,UCS-MR-1X082RX-A 8 GB DDR3-1333-MHz RDIMM/PC3-10600/2R/x4/1.35V 1.5/1.35 V 2 ,memory,c240m3-sff-specsheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""1333"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D3ER24133315S1,Valid
UCS-MR-1X082RZ-A,UCS-MR-1X082RZ-A 8 GB DDR3-1866-MHz RDIMM/PC3-14900/2R/x4/1.5 1.5 V 2 ,memory,c240m3-sff-specsheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""1866"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D3ER24186615S1,Valid
